text,label
Frickin turnovers! Dang flags.  SD's gonna beat our ass and Denver is going to blow a 3 game lead. They don't deserve to win.,1
oh blah. I noticed the used look  that's easy to do but damn... green?? ARG.,0
some retarded oracle peoplesoft login thing keeps coming up on my enrolment cart page and i don't know what the fuck is going on!,1
He was just being a dick in H CoT4  his attitude caused wipes  which made him a bigger dick. It was a vicious circle.,1
 Why u so perfect!? ;),0
damn it  i'll trade you!,0
p.s. i hate you :),1
"lol!!!!  I used to be the wknd assignment editor and would get mail addressed to ""Weekend Ass"". I didn't know how to feel.",1
i hate hate hate it with a passion!! lol...i know the calls are recorded i talk mad shyt down the phone LOL!!!,1
I'm with you man. Here I am on Twitter at 20 to 6 in the morn  damn.,1
i used to have night shift @ IBM..... but alas without fucking.....,1
  not today :(,0
oh  i am fine. But she will not be if she doesn't shut her fat fucking mouth.,1
 one thing you want badly,0
nothing says you love him more than wooly ass sweaters and gift certificates for beer!,0
Whoa. Marc Blucas' new hair is a fucking crime against humanity. The horror. From loveable goof to douchebag  instantly.,1
Certainly keeps me thinkin'.  DAMN da Vloggerhood for makin' me think!,0
thanks sugar  i get a little sensitive here and there. damn holidaze!,1
I have no clue what I've stumbled upon  but I laughed my ass off... you might too: http://is.gd/a8cz,1
YOU? FAT? R U SERIOUS?!? Remind me to slap U when I c U Saturday  mkay?,1
another reason I hate DMs is:  they ring in on my SMS even though they are often lame ads  and not urgent for the sender  nor myself!,1
I'm working from home... but that's cuz I'm swamped and have a dental appt  not cuz I'm gay. :-),0
  hip hop and r&amp;b. anything on 102.7 and 97.1,0
esp. if someone is working for an employer supportive of gay rights  seems wrong for someone to then not show up to work.,1
suntem dar ne gandem cum sa gasim o mascota care sa o putem scoate din dulap cand vrem sa acuzam pe cineva pt nenorocul nostru,1
Merry Christmas to you too  Casey. For tomorrow. Er  or today. Grrr  damn time zones....,1
ohlala dago ktny tmpt nongkrong gay :D,1
PETA is an ass in the article  D. Big time.,1
  i wouldnt doubt it lol,0
 Say your driving down the road in the middle of the night and theres a kid on the side of the road screaming for help  do you stop?,0
psh bitch I'm at work running 2 trains with a 70 minute wait stupid kids and dumber parents I don't wanna hear it,1
 would you rather have a third leg or a third arm?,0
 whats your favorite holiday?,0
 How do you pronounce the word &quot;sure&quot;?,0
 u know who i like?? whoo????,0
  yes and it got all swollen and red and blahhh lol,0
my top 5 movies right now are Banjamin Button  Harry Potter 6  Watchman  Star Trek (YES NERD) and Valkyrie  im excited:D lol,0
  Love it but I don't it too much currently,0
  I would buy my mum a house and a car buy me a house and car buy my brothers a car and with the left over money i would go shopping and concerts (i dont no how much all this cost though lol),0
 boxers or briefs... or boxer briefs lol,0
I love Fat Louie too. I love his pillow and his crown he wore and sat on during the plane ride  what a great actor Fat Louie is.,0
aw  thanks. it's going better than yesterday  that's for damn sure. :-D,1
damn bro. Next time go partying like that  holla!,0
"lucky bitch.....""",0
  Uh I'm not totally sure right now  I'm sort of torn between two people.,0
So you are right... reciprocity is a bitch (Just not in the way that Lauren Hill meant it),1
we are so silly and pathetic and so fucking cool! You tellin me you choking made me choke! And I am sitting next to some girl w ...,1
 who doesnt miss me lol (; VVV ewwwe my innocent mind,0
i give up fuck aim. ill ttyl.,1
Yeah! This blond gay guy came to audition. I almost fell out of my chair when I saw him. He looked identical to chris corner!,1
http://twitpic.com/s13a - omg i hate scottiethehottie!! he is a retarded spammer!! he is photographer08 (it got deleted ...,1
 ew you&;re gross. ugly. BITCH,1
  yes i would. i would love the opportunie of saving another persons life. and everyone gets hurt..but is being hurt worth not saving another beings life? I dont think so. I'll save them!! :),0
 nope unfortunately,0
FUCK YEAH....spencer?? Will you be there? @xdeartragedyo i'll see you at at LEAST 1 those,0
- Damn right! So wats the 501 on twinkle town? &#9824;,0
well just go to the local whore house!,1
 Did you do any school shopping yet?,0
that is great. I would hate for you to have that big truck come by during the holidays.,0
wow...how much damage? did you get out and kick them in their damn shins? i would've. shin kicks hurt.,0
DAMN STRAIGHT YOU ARE :),0
  hahahahahhaahha :) love you to.,0
lol wow...dick in a box! I love that song lol.,0
tell your mom that i wear this poncho because she's being a BITCH! Or don't.,0
Mad? Fuck that Least Coast noise.,0
Tell her she says Bitch like it's a bad thing,1
 Have you ever bowled a strike?,0
JAYLA U TOK DAT DA WRN WAY MEANIN U WEAR PANTIES ASS ITS NOTHN SEXULA SO DNT BE THANKN DAT,1
ah!!! despereaux  lol. Maybe not sure. I hate in 3d they always copy an idea a re do it  this one is like ratatouille,0
i'd love to visit (or live) in san diego cause of yr round warm weather. i hate cold so bad. crowds n traf would b my probs there,1
Gypsy bitch!!!!!,1
  I don't have one anymore i deleted it,0
  Both .,0
Fucking pallys. I learned to hate them playing Warcraft III. And fuck rogues too while we're at it.,1
Like bacon & eggs  the chicken was interested and the pig was committed.,0
he hasnt scored 82 but he's taken a team to the finals damn near by himself,1
 who decided to take a shit on your face?,1
damn that's fucked up Hawthorne is out of the way,1
 Do you believe in life after death?,0
 what do u like most about me?,0
*throws all 52 dollars in my pocket at you* Let me hit the MAC. Ill be RIGHT back. Hold that pose *forgets pin number* FUCK!,1
lol.. that sucks..it's so nice in miami... catching that ocean breeze from the balcony....don't want to rub it in...lol,1
lol...hell naw...its the fine ass one!,1
 How do you groom your nails?,0
@jjprojects & any 1 else who cares 2 read (cont. -&gt;) & the rest of them (Garrett??) - there's no more time left 2 fuck around,0
 ur not that pretty... and u think that ur the prettiest girl..wow its stupid..,1
what are you gonna stab a bitch with? scissors? knife? spear? sword? cock? pencil? dildo? cattle prod? broken glass?,1
Note who got the last link on One Dimensional Corporate Social Media Sucks. http://tinyurl.com/67rel4  Heh  heh  heh.,0
  not that long haha,0
"I just assumed when you said ""meet"" you mean suck his dick  cuz that's what you do when you go to ""meet"" people.",1
 I know  they&;re amazing!! The singer Jeremy McKinnon is soooooo funny :) He loved giving me high fives. My shirt is so cool too. It&;s with a fat guy on it. lol. Do you know the band August Burns Red?,0
Me?? Hairy ass??? WTF?!?! I would laser that shit...,1
dont hate too hard!  it hasn't been very warm here lately!,1
ass.,1
thanks! this is the only thing that sucks about tourns.. playing 3 long grinding session for nothing.,0
what happens when someone tells u gators suck ass lmao. U pull a gun or stab them to death???,1
suck my cock  bitch. i am allowed to be scared of whatever i want. *z snap*,1
"there's nothing better than listening to music on shuffle and hearing you say ""you bitch!"" randomly in the middle of it.",1
  hahahahahahahahahaha........................ :),0
That Cole lyric made me think of: I'm a kreep  I'm a loser You're so very special  I wish I was special. http://zi.ma/373a67,0
"and that makes you feel like ""lifes a bitch""...  well in my opinion anyway :P",1
  money. like always,0
bahahaha i love you. and ugh i wish i was on my way to va with @heyheatherr fuck the weatherr.,1
FUCK I'M FOLLOWING HIM NOW STFU haha,0
  I had a wedding to go to in columbus lastnight and today im just chillin with my baby all day in our new apartment :],0
there was no fucking egg nog at the store i got a low fat chocolate milk fuck this bullshit,1
  yes.,0
I hate to harsh your buzz  but every game on the iPhone can roll the bones by shaking. Do not pass go  do not collect my $7.99,1
damn right,1
LOL im so sorry im just so fucking high atm !,0
Believe me most domainers HATE parking their domains. What evidence do you have supporting your allegations?,0
LOL!! Not DMX  his ass is crazy,0
Ah. Hate it when a good fantasy team winds down at the end of the season  but it happens quite a bit. No. 1 seed curse. #ffb,0
 can you please sing a cover of any justin bieber song? :D,0
yes i hate the word GURU... Guess what I know label you a guru lol.. Let's put it on our signatures now and business cards lol,0
 *shakes head @ you for calling Kitty a pussy*  He's a BOY  you know! lol,1
you should also be careful what you put in your ass too! just ask @tristancrane about that 1 guy 1 cup video.,0
 Ask me anythInclude Your User Info   ing,0
 How old are yu ?,0
Throwing? throwing? Its bowling  Bowling!!!! Throwing indeed! (you do realise I am getting you to talk cricket  which you hate)hehe,0
I thinks you meant to say that TWILIGHT was epic fail  not your mistake. I hate stephanie meyer and I've never even met her.,1
i hate you for both those statements. lol,1
sure you can  I'll hide the flashlight. go emo go!,1
BOOO!!! We missed out on date night. I hate the Tinder Box.,1
Hahaha!  Well take care then. We would hate to lose you to your homeland anyways.  Come back safe!,1
thanks for updating  but whoever he is  ask that MoFo to SHUT THE FUCK UP and nobody asked him to follow me on twitter,0
wErd... you pick out (2) kick ass hip hop songs and we'll doit yo~,1
OMG your so MEAN .. really really mean +_+  i hate you .. hifftt,1
 Get fucking real dude.,1
 What do you think happens to the missing socks that disappear in the dryer?,0
 U r soooooooooooooooooooo pretty Alexis<3 y r u so nice???????,0
  horrible.,0
"Yeah  P90X does! If you ""bring it"" to each workout  get the nutrition you need 2 recover & build muscle...you'll burn fat! :-)",0
No- shopping isn't what sucks! It's the crowds that cause the trouble. haha! Love your website btw!!,1
stop the hateration bitch! it's only gonna make that mohawk stand up rotf!!!,1
i had to... i deleted the annoying bitch. she kept making me puke in my mouth,1
Aww... Dnt hate the weather  rain can be so soothing sometimes!^^ I still have one more test DD:,1
this makes mme smile lol. I hate him. But we still dont bring him up bc to us he is dead and non-existant.,1
gotta hate that shit,1
 What&;s yur fav color?,0
700. you glutinous bitch!,1
gotta hate that shit,1
less #damn-fridays  more #bad_wookie_pun,1
haven't the Palestinians suffered enough without having to deal with that fat fool......heh,1
fuck duke!,1
Pains in the ass cause that twitch!!! I am telling ya,1
They don't really want it with either of us fat phonies. I'm just saying.,0
Well  that's upsetting. We can party it up over here. Jack's ass is quite enjoyable thank you,1
so fucking angry all the time,1
